STATE,ST_CASE,DAY,MONTH,HOUR,MINUTE,AGE,SEX,PER_TYP,INJ_SEV
1,10296,25,5,10,45,18,1,2,3
1,10296,25,5,10,45,12,1,2,3
1,10296,25,5,10,45,18,1,2,3
1,10297,27,1,11,20,35,2,1,2
1,10297,27,1,11,20,62,2,2,3
1,10297,27,1,11,20,64,2,2,4
1,10297,27,1,11,20,53,1,1,0
1,10297,27,1,11,20,25,1,2,0
1,10298,1,2,13,5,79,1,1,4
1,10299,21,1,3,30,35,1,1,4
1,10299,21,1,3,30,40,1,2,4
1,10299,21,1,3,30,25,1,1,4
1,10300,14,6,15,22,28,2,1,4
1,10300,14,6,15,22,7,1,2,2
1,10300,14,6,15,22,1,2,2,2
1,10300,14,6,15,22,9,1,2,3
1,10300,14,6,15,22,25,1,1,0
1,10301,6,6,14,30,37,1,1,4
1,10302,4,6,3,45,38,1,5,4
1,10302,4,6,3,45,42,1,1,0
1,10303,4,6,0,29,26,1,1,4
1,10304,3,6,23,24,25,1,1,4
1,10305,31,5,9,43,38,1,1,4
1,10305,31,5,9,43,25,1,2,2
1,10306,29,5,7,25,45,1,1,4
1,10307,24,4,7,30,19,1,1,4
1,10307,24,4,7,30,44,1,1,2
1,10307,24,4,7,30,20,1,2,2
1,10308,26,4,20,25,16,2,1,3
1,10308,26,4,20,25,16,1,2,4
1,10308,26,4,20,25,16,2,2,3
1,10308,26,4,20,25,16,1,2,4
1,10308,26,4,20,25,17,1,2,4
1,10309,16,5,11,18,70,2,1,4
1,10309,16,5,11,18,75,1,2,4
1,10309,16,5,11,18,55,1,1,0
1,10312,19,5,19,50,36,2,1,4
1,10313,20,5,14,0,0,1,5,4
1,10313,20,5,14,0,37,1,1,0
1,10314,22,5,16,45,35,1,1,4
1,10315,23,5,10,50,30,2,1,4
1,10316,23,5,22,0,44,1,1,4
1,10317,23,5,16,30,2,1,5,4
1,10317,23,5,16,30,41,2,1,0
1,10318,25,5,12,55,40,2,1,3
1,10318,25,5,12,55,43,2,1,4
1,10318,25,5,12,55,18,2,2,3
1,10319,25,5,17,10,45,1,1,4
1,10319,25,5,17,10,29,2,2,3
1,10320,27,5,16,35,17,1,1,4
1,10321,27,5,20,0,38,1,1,4
1,10322,27,5,23,3,52,1,1,4
1,10322,27,5,23,3,50,1,2,4
1,10323,28,5,0,9,52,1,1,4
1,10324,28,5,17,48,82,1,1,4
1,10325,30,5,13,13,77,1,1,4
1,10325,30,5,13,13,83,2,2,4
1,10326,30,5,16,33,90,1,1,4
1,10326,30,5,16,33,78,2,1,2
1,10326,30,5,16,33,80,1,2,2
1,10327,30,5,9,30,82,1,1,4
1,10328,31,5,21,45,52,1,5,4
1,10328,31,5,21,45,999,9,1,0
1,10329,31,5,17,37,35,1,1,4
1,10329,31,5,17,37,80,1,1,0
1,10330,31,5,13,0,21,2,1,4
1,10330,31,5,13,0,33,2,1,0
1,10330,31,5,13,0,26,1,1,0
1,10330,31,5,13,0,22,1,2,0
1,10331,2,6,6,30,54,1,1,4
1,10332,3,6,5,30,35,1,1,4
1,10332,3,6,5,30,30,1,2,3
1,10333,4,6,8,0,56,1,1,4
1,10333,4,6,8,0,33,1,1,0
1,10333,4,6,8,0,2,2,2,0
1,10333,4,6,8,0,1,2,2,0
1,10333,4,6,8,0,36,2,1,0
1,10333,4,6,8,0,29,2,1,0
1,10333,4,6,8,0,59,1,1,2
1,10334,5,6,8,30,32,1,1,4
1,10335,5,6,15,0,54,2,1,3
1,10335,5,6,15,0,70,1,1,3
1,10335,5,6,15,0,48,1,2,4
1,10336,6,6,16,35,51,1,1,4
1,10337,6,6,18,25,18,2,1,3
1,10337,6,6,18,25,69,2,1,4
1,10337,6,6,18,25,43,1,2,4
1,10338,7,6,14,13,21,1,1,3
1,10338,7,6,14,13,73,2,1,4
1,10339,7,6,7,40,30,1,1,4
1,10339,7,6,7,40,29,1,1,0
1,10340,7,6,13,30,47,1,1,4
1,10341,7,6,6,39,40,1,1,0
1,10341,7,6,6,39,31,1,1,4
1,10342,9,6,12,17,18,1,1,3
1,10342,9,6,12,17,19,1,2,3
1,10342,9,6,12,17,59,1,1,3
1,10342,9,6,12,17,57,2,2,4
1,10343,9,6,20,30,45,2,5,4
1,10343,9,6,20,30,30,2,1,0
1,10343,9,6,20,30,2,1,2,0
1,10343,9,6,20,30,0,1,2,0
1,10344,9,6,20,50,51,1,1,0
1,10344,9,6,20,50,70,1,1,4
1,10345,9,6,22,40,21,2,1,4
1,10345,9,6,22,40,37,2,1,3
1,10346,10,6,1,50,36,1,1,3
1,10346,10,6,1,50,35,1,2,4
1,10347,11,6,5,0,31,1,1,4
1,10347,11,6,5,0,36,2,1,1
1,10348,11,6,11,54,21,2,1,3
1,10348,11,6,11,54,0,2,2,4
1,10348,11,6,11,54,998,1,2,2
1,10348,11,6,11,54,55,1,1,0
1,10349,11,6,18,20,75,1,6,4
1,10349,11,6,18,20,80,1,1,0
1,10350,11,6,23,17,32,1,1,4
1,10350,11,6,23,17,70,2,1,4
1,10351,11,6,22,45,23,1,1,3
1,10351,11,6,22,45,21,1,2,4
1,10352,12,6,15,15,63,2,1,4
1,10352,12,6,15,15,57,2,1,1
1,10353,12,6,14,45,44,2,1,2
1,10353,12,6,14,45,17,1,2,2
1,10353,12,6,14,45,12,1,2,4
1,10353,12,6,14,45,10,2,2,2
1,10353,12,6,14,45,5,2,2,3
1,10354,13,6,19,50,23,1,1,4
1,10354,13,6,19,50,57,1,1,0
1,10355,14,6,2,0,60,1,1,4
1,10356,15,6,7,0,29,1,1,4
1,10357,11,6,16,58,38,1,1,3
1,10357,11,6,16,58,24,2,1,0
1,10357,11,6,16,58,75,1,2,4
1,10357,11,6,16,58,2,2,2,2
1,10357,11,6,16,58,75,2,2,2
1,10358,15,6,21,0,63,2,5,4
1,10358,15,6,21,0,45,1,1,0
1,10359,16,6,19,45,38,1,1,4
1,10360,17,6,1,0,23,1,1,4
1,10361,17,6,1,35,22,1,1,4
1,10361,17,6,1,35,18,2,2,3
1,10361,17,6,1,35,21,1,1,0
1,10361,17,6,1,35,19,1,2,3
1,10362,21,6,5,0,37,1,1,4
1,10363,21,6,7,20,85,1,1,4
1,10363,21,6,7,20,78,2,2,3
1,10363,21,6,7,20,19,1,1,0
1,10363,21,6,7,20,33,2,2,2
1,10363,21,6,7,20,0,1,2,2
1,10364,13,3,5,25,65,1,1,4
1,10364,13,3,5,25,39,1,2,2
1,10364,13,3,5,25,14,1,2,2
1,10364,13,3,5,25,18,2,2,2
1,10364,13,3,5,25,998,2,2,1
1,10364,13,3,5,25,18,2,2,2
1,10364,13,3,5,25,17,1,2,2
1,10364,13,3,5,25,17,2,2,2
1,10364,13,3,5,25,18,2,2,2
1,10364,13,3,5,25,18,2,2,2
1,10364,13,3,5,25,17,2,2,2
1,10364,13,3,5,25,15,1,2,2
1,10364,13,3,5,25,17,2,2,2
1,10364,13,3,5,25,15,2,2,2
1,10364,13,3,5,25,18,2,2,2
1,10364,13,3,5,25,19,2,2,2
1,10364,13,3,5,25,18,2,2,2
1,10364,13,3,5,25,16,1,2,2
1,10364,13,3,5,25,18,2,2,2
1,10364,13,3,5,25,17,1,2,2
1,10364,13,3,5,25,18,2,2,2
1,10364,13,3,5,25,18,2,2,2
1,10364,13,3,5,25,15,2,2,2
1,10364,13,3,5,25,18,2,2,2
1,10364,13,3,5,25,16,2,2,2
1,10364,13,3,5,25,17,2,2,2
1,10364,13,3,5,25,18,2,2,2
1,10364,13,3,5,25,15,1,2,2
1,10364,13,3,5,25,16,2,2,2
1,10364,13,3,5,25,15,1,2,2
1,10364,13,3,5,25,18,2,2,2
1,10364,13,3,5,25,45,2,2,2
1,10364,13,3,5,25,18,2,2,2
1,10364,13,3,5,25,15,1,2,2
1,10364,13,3,5,25,17,2,2,2
1,10364,13,3,5,25,18,2,2,2
1,10364,13,3,5,25,16,1,2,2
1,10364,13,3,5,25,48,2,2,2
1,10364,13,3,5,25,18,2,2,2
1,10364,13,3,5,25,15,2,2,2
1,10364,13,3,5,25,15,2,2,2
1,10364,13,3,5,25,17,1,2,2
1,10364,13,3,5,25,15,2,2,2
1,10364,13,3,5,25,74,2,2,2
1,10364,13,3,5,25,17,1,2,2
1,10364,13,3,5,25,17,2,2,1
1,10364,13,3,5,25,18,2,2,2
1,10365,23,4,20,20,21,1,1,4
1,10365,23,4,20,20,18,2,2,4
1,10365,23,4,20,20,51,1,1,0
1,10366,6,4,17,0,76,2,1,0
1,10366,6,4,17,0,58,2,2,0
1,10366,6,4,17,0,78,1,2,4
1,10366,6,4,17,0,22,2,1,3
1,10367,30,4,18,30,64,1,1,4
1,10368,20,4,16,3,59,2,1,4
1,10369,7,4,2,54,998,1,1,4
1,10369,7,4,2,54,17,1,1,3
1,10370,4,3,4,0,49,1,1,4
1,10371,4,3,2,20,41,1,1,4
1,10372,13,3,10,40,71,1,5,4
1,10372,13,3,10,40,15,1,1,0
1,10373,14,3,4,45,18,2,1,4
1,10374,6,3,7,46,52,2,1,4
1,10374,6,3,7,46,34,1,1,0
1,10374,6,3,7,46,8,1,2,0
1,10375,20,3,8,20,51,1,1,4
1,10376,20,4,23,19,47,1,5,4
1,10376,20,4,23,19,57,1,1,0
1,10377,19,4,16,53,25,2,1,3
1,10377,19,4,16,53,36,2,1,4
1,10377,19,4,16,53,9,2,2,3
1,10378,18,4,8,50,33,1,1,0
1,10378,18,4,8,50,63,2,1,4
1,10378,18,4,8,50,39,1,1,2
1,10379,3,4,21,9,18,2,1,2
1,10379,3,4,21,9,23,2,1,4
1,10380,21,4,16,1,45,1,1,0
1,10380,21,4,16,1,50,2,1,1
1,10380,21,4,16,1,69,2,2,1
1,10380,21,4,16,1,48,2,2,1
1,10380,21,4,16,1,85,2,2,4
1,10381,31,3,14,55,16,1,1,2
1,10381,31,3,14,55,82,1,2,4
1,10381,31,3,14,55,75,2,2,4
1,10382,9,3,21,22,30,1,1,2
1,10382,9,3,21,22,32,1,1,2
1,10382,9,3,21,22,33,1,2,4
1,10383,20,6,4,30,27,1,1,4
1,10383,20,6,4,30,59,1,1,2
1,10384,26,6,10,22,19,2,1,4
1,10385,2,7,19,9,20,2,1,4
1,10386,5,7,18,44,30,1,1,2
1,10386,5,7,18,44,49,1,1,4
1,10386,5,7,18,44,34,2,1,2
1,10386,5,7,18,44,33,2,1,2
1,10386,5,7,18,44,10,1,2,2
1,10386,5,7,18,44,13,1,2,2
1,10386,5,7,18,44,8,1,2,2
1,10386,5,7,18,44,57,1,1,0
1,10387,9,7,5,50,27,1,1,4
1,10387,9,7,5,50,26,2,2,4
1,10387,9,7,5,50,24,1,2,2
1,10387,9,7,5,50,17,1,2,2
1,10387,9,7,5,50,52,1,1,0
1,10388,14,7,1,5,998,1,1,0
1,10388,14,7,1,5,29,1,1,4
1,10389,14,7,5,20,18,1,5,4
1,10389,14,7,5,20,21,1,5,2
1,10389,14,7,5,20,24,1,1,0
1,10390,20,7,16,50,38,1,1,4
1,10391,11,6,99,99,27,1,1,4
1,10391,11,6,99,99,49,1,1,3
1,10392,13,6,15,57,17,1,1,4
1,10392,13,6,15,57,22,1,1,0
1,10393,23,6,21,5,18,2,1,4
1,10394,24,6,18,30,31,1,1,4
1,10395,26,6,20,50,34,1,5,4
1,10395,26,6,20,50,32,1,1,0
1,10396,28,6,15,1,29,1,1,4
1,10397,29,6,12,30,56,2,1,4
1,10397,29,6,12,30,33,1,1,3
1,10398,29,6,15,50,58,1,1,4
1,10398,29,6,15,50,43,1,1,1
1,10399,29,6,18,30,66,2,1,4
1,10399,29,6,18,30,31,1,1,0
1,10400,30,6,0,50,19,1,1,0
1,10400,30,6,0,50,40,1,1,4
1,10401,30,6,7,45,30,1,1,2
1,10401,30,6,7,45,57,1,1,4
1,10402,30,6,12,54,46,1,1,4
1,10403,30,6,12,15,22,1,1,4
1,10403,30,6,12,15,40,2,1,0
1,10403,30,6,12,15,6,1,2,2
1,10403,30,6,12,15,20,2,1,0
1,10404,30,6,21,45,49,1,1,4
1,10404,30,6,21,45,53,2,2,4
1,10405,1,7,3,30,39,1,1,4
1,10406,2,7,4,10,62,1,5,4
1,10406,2,7,4,10,51,1,1,0
1,10407,2,7,14,30,20,1,1,0
1,10407,2,7,14,30,90,1,1,4
1,10407,2,7,14,30,84,2,2,4
1,10408,3,7,22,45,42,1,5,4
1,10408,3,7,22,45,999,9,1,0
1,10409,4,7,18,45,44,1,1,0
1,10409,4,7,18,45,998,2,2,0
1,10409,4,7,18,45,36,1,2,4
1,10410,4,7,21,16,35,2,5,4
1,10410,4,7,21,16,27,1,1,0
1,10411,5,7,7,29,24,2,1,2
1,10411,5,7,7,29,25,1,2,2
1,10411,5,7,7,29,70,1,1,4
1,10412,5,7,17,50,55,1,1,4
1,10413,6,7,15,15,66,1,1,4
1,10414,7,7,2,30,21,1,1,4
1,10415,7,7,22,40,63,1,1,2
1,10415,7,7,22,40,28,2,2,4
1,10416,9,7,4,55,53,1,1,3
1,10416,9,7,4,55,48,2,1,4
1,10417,10,7,10,2,73,2,1,2
1,10417,10,7,10,2,83,1,1,4
1,10417,10,7,10,2,998,2,2,2
1,10418,10,7,18,35,26,1,1,4
1,10419,10,7,20,59,34,1,1,1
1,10419,10,7,20,59,25,2,1,4
1,10420,11,7,22,20,29,2,1,4
1,10421,11,7,15,10,70,2,1,2
1,10421,11,7,15,10,75,2,1,4
1,10421,11,7,15,10,74,1,2,4
1,10422,13,7,5,55,32,2,1,4
1,10422,13,7,5,55,20,1,1,3
1,10423,13,7,21,41,30,1,5,4
1,10423,13,7,21,41,52,1,1,0
1,10424,14,7,21,41,41,2,5,4
1,10424,14,7,21,41,19,1,1,0
1,10424,14,7,21,41,26,2,2,0
1,10424,14,7,21,41,3,2,2,0
1,10425,14,7,15,6,79,1,1,0
1,10425,14,7,15,6,28,1,1,4
1,10426,15,7,5,25,23,1,5,4
1,10426,15,7,5,25,37,2,1,0
1,10427,15,7,7,45,49,1,1,3
1,10427,15,7,7,45,25,2,1,4
1,10428,15,7,21,15,62,1,5,4
1,10428,15,7,21,15,62,1,1,0
1,10429,16,7,10,50,29,1,1,4
1,10430,17,7,16,30,35,2,1,1
1,10430,17,7,16,30,44,2,1,2
1,10430,17,7,16,30,998,2,2,2
1,10430,17,7,16,30,23,1,2,4
1,10430,17,7,16,30,42,2,1,1
1,10431,17,7,18,55,64,1,1,4
1,10431,17,7,18,55,54,1,2,3
1,10432,18,7,0,29,29,1,1,4
1,10433,18,7,19,45,54,1,1,4
1,10433,18,7,19,45,14,2,2,3
1,10433,18,7,19,45,14,2,2,3
1,10433,18,7,19,45,18,1,1,3
1,10433,18,7,19,45,54,1,2,3
1,10433,18,7,19,45,16,2,2,3
1,10434,18,7,16,3,67,1,1,4
1,10434,18,7,16,3,62,2,2,1
1,10435,19,7,6,36,24,1,1,4
1,10435,19,7,6,36,38,2,1,3
1,10436,19,7,6,30,46,1,5,4
1,10436,19,7,6,30,41,1,1,0
1,10437,21,7,23,30,52,1,1,4
1,10438,22,7,19,24,15,2,1,0
1,10438,22,7,19,24,11,2,2,0
1,10438,22,7,19,24,4,2,2,0
1,10438,22,7,19,24,14,2,2,0
1,10438,22,7,19,24,14,2,2,3
1,10438,22,7,19,24,16,2,2,4
1,10438,22,7,19,24,22,1,2,3
1,10439,22,7,11,35,68,1,1,4
1,10440,23,7,12,44,58,1,1,4
1,10440,23,7,12,44,35,1,2,2
1,10440,23,7,12,44,55,2,1,3
1,10441,24,7,20,12,29,1,1,4
1,10441,24,7,20,12,17,1,1,2
1,10441,24,7,20,12,49,2,2,2
1,10441,24,7,20,12,56,1,2,0
1,10442,26,7,6,52,60,1,1,4
1,10443,26,7,19,50,34,1,1,4
1,10444,26,7,6,52,25,2,1,1
1,10444,26,7,6,52,55,1,1,4
1,10445,27,7,0,10,50,1,1,4
1,10446,27,7,8,35,52,2,1,4
1,10447,29,7,8,22,59,2,1,4
1,10447,29,7,8,22,3,2,2,3
1,10448,30,7,10,28,50,2,1,4
1,10448,30,7,10,28,45,1,1,1
1,10449,30,7,23,40,43,2,1,2
1,10449,30,7,23,40,4,2,2,4
1,10450,31,7,6,57,38,1,1,4
1,10451,1,8,4,20,39,2,1,4
1,10451,1,8,4,20,23,1,1,2
1,10451,1,8,4,20,36,1,2,2
1,10452,18,6,11,52,19,2,1,2
1,10452,18,6,11,52,29,2,1,4
1,10453,3,8,21,30,34,1,1,0
1,10453,3,8,21,30,36,2,2,0
1,10453,3,8,21,30,46,2,2,3
1,10453,3,8,21,30,37,1,2,4
1,10454,30,7,14,5,67,2,1,4
1,10454,30,7,14,5,49,2,2,1
1,10454,30,7,14,5,34,1,1,0
1,10455,29,7,20,35,47,1,1,3
1,10455,29,7,20,35,35,1,2,3
1,10455,29,7,20,35,68,2,1,4
1,10455,29,7,20,35,21,1,2,3
1,10456,12,7,6,1,59,2,1,4
1,10456,12,7,6,1,42,1,1,0
1,10457,4,7,20,59,54,1,5,4
1,10457,4,7,20,59,68,1,1,1
1,10458,24,6,20,15,5,2,5,4
1,10458,24,6,20,15,34,1,1,0
1,10459,8,6,14,5,25,1,1,0
1,10459,8,6,14,5,32,2,1,2
1,10459,8,6,14,5,58,2,2,4
1,10459,8,6,14,5,25,1,2,2
1,10459,8,6,14,5,27,2,2,3
1,10459,8,6,14,5,51,2,2,3
1,10459,8,6,14,5,42,2,2,2
1,10459,8,6,14,5,47,2,2,2
1,10459,8,6,14,5,18,2,2,2
1,10459,8,6,14,5,33,2,2,2
1,10460,28,5,10,50,16,1,1,4
1,10460,28,5,10,50,14,1,2,4
1,10460,28,5,10,50,70,2,1,2
1,10460,28,5,10,50,36,2,2,2
1,10461,4,5,1,2,30,1,1,4
1,10461,4,5,1,2,59,2,1,3
1,10462,28,8,19,10,42,2,1,3
1,10462,28,8,19,10,42,1,2,4
1,10462,28,8,19,10,17,1,2,4
1,10463,25,8,3,10,19,1,1,4
1,10463,25,8,3,10,61,1,2,0
1,10463,25,8,3,10,19,1,2,2
1,10463,25,8,3,10,61,1,1,0
1,10463,25,8,3,10,58,2,1,3
1,10463,25,8,3,10,23,2,2,3
1,10463,25,8,3,10,18,1,2,3
1,10463,25,8,3,10,16,1,2,3
1,10463,25,8,3,10,58,1,1,0
1,10464,27,7,13,30,22,1,1,4
1,10464,27,7,13,30,62,1,1,1
1,10465,6,8,6,0,23,1,1,4
1,10466,6,8,18,56,56,1,1,4
1,10467,7,8,18,45,64,2,1,4
1,10467,7,8,18,45,75,1,1,3
1,10468,9,8,5,40,25,1,1,2
1,10468,9,8,5,40,64,1,1,4
1,10468,9,8,5,40,64,1,2,2
1,10469,9,8,15,45,55,1,1,4
1,10470,19,8,12,14,27,1,1,4
1,10470,19,8,12,14,56,1,1,0
1,10471,21,8,17,5,22,1,1,4
1,10472,19,6,14,30,28,1,1,0
1,10472,19,6,14,30,29,2,2,4
1,10473,20,6,13,30,23,1,1,4
1,10473,20,6,13,30,65,1,1,0
1,10474,21,7,10,35,21,1,1,4
1,10474,21,7,10,35,32,2,1,2
1,10475,21,7,23,15,50,1,1,2
1,10475,21,7,23,15,22,1,1,4
1,10476,21,7,0,21,32,1,1,4
1,10477,22,7,23,5,86,1,1,4
1,10477,22,7,23,5,36,1,1,0
1,10478,27,7,23,5,37,1,1,4
1,10478,27,7,23,5,42,1,1,0
1,10478,27,7,23,5,50,1,1,1
1,10479,28,7,0,55,46,1,1,4
1,10480,28,7,9,0,68,1,1,0
1,10480,28,7,9,0,54,1,1,4
1,10480,28,7,9,0,53,2,2,1
1,10481,28,7,22,11,2,1,5,4
1,10481,28,7,22,11,32,1,1,0
1,10482,29,7,5,14,36,1,5,4
1,10482,29,7,5,14,23,1,1,0
1,10483,30,7,16,0,16,2,1,3
1,10483,30,7,16,0,15,1,2,4
1,10483,30,7,16,0,20,1,2,2
1,10483,30,7,16,0,42,1,1,0
1,10483,30,7,16,0,15,2,2,0
1,10484,31,7,13,30,35,1,1,2
1,10484,31,7,13,30,35,2,2,3
1,10484,31,7,13,30,6,2,2,2
1,10484,31,7,13,30,10,2,2,4
1,10485,1,8,13,0,61,2,1,4
1,10486,2,8,22,25,33,1,1,4
1,10487,2,8,12,36,53,2,1,4
1,10489,3,8,14,9,61,1,1,4
1,10490,4,8,8,0,38,1,1,4
1,10491,4,8,3,15,32,1,1,4
1,10491,4,8,3,15,35,1,2,2
1,10492,5,8,21,53,57,2,1,3
1,10492,5,8,21,53,21,1,1,0
1,10492,5,8,21,53,20,2,2,4
1,10493,5,8,16,41,57,1,1,4
1,10493,5,8,16,41,22,1,1,4
1,10494,5,8,2,45,31,1,1,4
1,10494,5,8,2,45,32,1,2,2
1,10495,6,8,9,16,18,2,1,4
1,10496,6,8,20,16,61,1,6,4
1,10496,6,8,20,16,45,1,1,0
1,10497,7,8,19,0,68,1,1,4
1,10497,7,8,19,0,24,1,1,2
1,10498,7,8,16,30,67,1,1,4
1,10499,7,8,18,0,73,1,1,4
1,10499,7,8,18,0,24,1,1,0
1,10499,7,8,18,0,25,1,2,0
1,10499,7,8,18,0,33,1,2,0
1,10500,7,8,11,55,62,1,1,3
1,10500,7,8,11,55,58,2,2,4
1,10501,8,8,0,20,19,1,1,4
1,10502,8,8,23,5,27,2,1,2
1,10502,8,8,23,5,20,1,2,3
1,10502,8,8,23,5,24,1,2,4
1,10503,8,8,23,12,39,1,5,4
1,10503,8,8,23,12,38,1,1,1
1,10504,9,8,22,57,45,1,5,4
1,10504,9,8,22,57,999,9,1,0
1,10505,9,8,7,20,71,1,1,4
1,10505,9,8,7,20,34,1,1,0
1,10505,9,8,7,20,39,1,1,4
1,10505,9,8,7,20,32,2,2,2
1,10505,9,8,7,20,36,1,1,2
1,10506,11,8,3,10,34,1,1,4
1,10507,11,8,20,0,43,1,1,4
1,10508,11,8,22,35,38,1,5,4
1,10508,11,8,22,35,999,9,1,0
1,10508,11,8,22,35,999,9,1,0
1,10509,11,8,10,45,73,1,1,3
1,10509,11,8,10,45,39,1,1,2
1,10509,11,8,10,45,63,1,2,4
1,10510,11,8,2,30,24,1,1,4
1,10510,11,8,2,30,31,1,1,3
1,10511,12,8,8,25,47,1,1,4
1,10512,13,8,15,25,21,1,1,0
1,10512,13,8,15,25,57,1,1,4
1,10513,14,8,0,55,24,2,1,4
1,10513,14,8,0,55,24,1,2,0
1,10514,16,8,19,23,30,1,1,2
1,10514,16,8,19,23,45,1,2,4
1,10516,17,8,11,2,82,2,1,4
1,10516,17,8,11,2,47,2,1,3
1,10517,18,8,2,28,36,1,1,4
1,10518,18,8,17,12,44,1,1,4
1,10519,24,8,12,41,47,1,1,4
1,10519,24,8,12,41,61,1,1,0
1,10519,24,8,12,41,35,1,1,2
1,10519,24,8,12,41,26,2,1,1
1,10519,24,8,12,41,16,2,2,1
1,10519,24,8,12,41,51,2,1,1
1,10520,24,8,12,41,31,1,1,0
1,10520,24,8,12,41,54,1,1,4
1,10520,24,8,12,41,25,2,1,2
1,10521,24,8,15,40,40,1,1,0
1,10521,24,8,15,40,64,1,1,4
1,10522,24,8,21,5,45,1,1,4
1,10523,25,8,99,99,30,1,1,4
1,10524,25,8,2,50,54,1,1,4
1,10524,25,8,2,50,26,1,1,0
1,10524,25,8,2,50,34,2,2,0
1,10525,25,8,18,25,52,1,5,4
1,10525,25,8,18,25,999,9,1,0
1,10526,25,8,15,42,37,1,1,0
1,10526,25,8,15,42,39,1,1,4
1,10527,25,8,4,40,28,1,1,0
1,10527,25,8,4,40,26,1,2,0
1,10527,25,8,4,40,62,2,1,4
1,10528,27,8,12,7,29,1,1,0
1,10528,27,8,12,7,43,1,1,4
1,10529,28,8,17,30,70,2,5,4
1,10529,28,8,17,30,79,1,1,0
1,10530,28,8,11,50,56,1,1,4
1,10530,28,8,11,50,15,1,2,3
1,10531,20,9,7,30,20,1,1,2
1,10531,20,9,7,30,51,1,1,4
1,10531,20,9,7,30,26,2,1,3
1,10531,20,9,7,30,23,2,1,2
1,10531,20,9,7,30,57,1,1,0
1,10532,17,9,3,40,33,1,1,4
1,10533,11,9,9,57,64,1,1,4
1,10534,10,9,0,10,55,1,1,4
1,10535,8,9,18,42,55,1,1,4
1,10535,8,9,18,42,28,2,1,0
1,10535,8,9,18,42,998,1,2,0
1,10535,8,9,18,42,998,1,2,0
1,10535,8,9,18,42,998,1,2,0
1,10535,8,9,18,42,998,2,2,0
1,10535,8,9,18,42,998,2,2,0
1,10536,7,9,17,5,61,1,1,4
1,10537,1,9,4,0,44,1,5,4
1,10537,1,9,4,0,30,2,1,0
1,10538,27,8,6,42,50,1,1,4
1,10538,27,8,6,42,42,1,1,1
1,10539,23,8,8,15,18,2,1,0
1,10539,23,8,8,15,16,2,2,0
1,10539,23,8,8,15,79,1,1,4
1,10539,23,8,8,15,61,2,2,4
1,10539,23,8,8,15,72,1,1,4
1,10539,23,8,8,15,36,1,1,0
1,10540,20,7,10,24,17,1,1,4
1,10541,18,8,15,43,35,2,1,2
1,10541,18,8,15,43,35,2,2,4
1,10541,18,8,15,43,998,1,2,2
1,10542,20,8,10,5,67,2,1,4
1,10542,20,8,10,5,70,1,1,0
1,10542,20,8,10,5,998,1,2,0
1,10542,20,8,10,5,998,1,2,0
1,10543,25,8,14,50,46,2,1,2
1,10543,25,8,14,50,8,1,2,4
1,10543,25,8,14,50,4,2,2,4
1,10544,30,8,12,49,61,1,1,4
1,10544,30,8,12,49,75,2,1,4
1,10545,1,9,2,10,32,1,1,2
1,10545,1,9,2,10,35,2,2,2
1,10545,1,9,2,10,22,1,2,4
1,10546,1,9,21,52,58,1,1,4
1,10547,2,9,18,50,32,1,1,4
1,10548,3,9,3,15,70,1,6,4
1,10548,3,9,3,15,50,1,1,0
1,10549,3,9,14,49,33,1,1,4
1,10549,3,9,14,49,998,1,2,0
1,10549,3,9,14,49,17,2,1,2
1,10549,3,9,14,49,17,2,2,2
1,10550,4,9,17,0,51,1,1,4
1,10551,5,9,21,29,47,1,1,4
1,10552,7,9,14,35,89,1,1,4
1,10552,7,9,14,35,73,1,1,2
1,10552,7,9,14,35,72,2,2,3
1,10553,8,9,10,15,31,1,1,4
1,10554,9,9,2,12,24,1,1,4
1,10555,10,9,22,47,21,2,5,4
1,10555,10,9,22,47,19,1,1,0
1,10556,10,9,16,40,25,1,1,4
1,10557,11,9,14,25,23,1,1,2
1,10557,11,9,14,25,5,1,2,3
1,10557,11,9,14,25,36,2,2,4
1,10557,11,9,14,25,25,1,1,0
1,10557,11,9,14,25,30,2,2,2
1,10558,12,9,5,12,57,1,5,4
1,10558,12,9,5,12,17,1,1,0
1,10559,13,9,7,35,41,1,1,0
1,10559,13,9,7,35,70,2,1,4
1,10560,14,9,19,34,16,1,1,0
1,10560,14,9,19,34,16,1,2,0
1,10560,14,9,19,34,48,2,1,4
1,10560,14,9,19,34,55,1,1,0
1,10560,14,9,19,34,55,1,2,0
1,10560,14,9,19,34,50,1,1,3
1,10560,14,9,19,34,44,2,2,0
1,10560,14,9,19,34,5,2,2,0
1,10560,14,9,19,34,73,2,2,3
1,10561,14,9,13,19,80,2,1,4
1,10561,14,9,13,19,21,1,1,1
1,10562,14,9,15,15,81,2,1,4
1,10562,14,9,15,15,35,1,1,0
1,10563,14,9,22,0,23,1,5,4
1,10563,14,9,22,0,35,2,1,0
1,10563,14,9,22,0,28,2,2,0
1,10564,14,9,20,40,60,2,5,4
1,10564,14,9,20,40,56,1,1,0
1,10565,15,9,0,20,36,1,1,4
1,10566,15,9,0,20,26,1,1,4
1,10566,15,9,0,20,28,2,2,2
1,10566,15,9,0,20,32,1,1,2
1,10566,15,9,0,20,24,2,2,2
1,10567,17,9,8,48,83,1,1,4
1,10568,17,9,9,54,23,1,1,4
1,10568,17,9,9,54,24,1,1,0
