STATE,ST_CASE,DAY,MONTH,YEAR,DAY_WEEK,HOUR,MINUTE,LAT,LON
50,500023,28,6,2018,5,7,34,43.53071667,-72.3971
50,500024,1,7,2018,1,1,0,44.67051667,-72.1318
50,500025,5,7,2018,5,12,15,44.49007222,-72.6412
50,500026,10,7,2018,3,19,17,44.03656944,-73.2122
50,500027,12,7,2018,5,11,18,42.861825,-72.7617
50,500028,17,7,2018,3,11,52,44.13573889,-72.4798
50,500029,18,7,2018,4,12,23,43.91009722,-72.4178
50,500030,20,7,2018,6,10,49,44.52231389,-72.5164
50,500031,21,7,2018,7,20,24,43.16911389,-72.8338
50,500032,3,8,2018,6,0,40,44.09805833,-72.8262
50,500033,4,8,2018,7,16,46,43.61135278,-73.0895
50,500034,10,8,2018,6,19,53,43.216775,-73.0432
50,500035,24,8,2018,6,3,45,44.93505278,-73.1122
50,500036,26,8,2018,1,11,20,44.11285,-72.9794
50,500037,3,9,2018,2,4,30,43.71899444,-72.2918
50,500038,8,9,2018,7,16,54,43.27028611,-72.6266
50,500039,9,9,2018,1,15,47,44.00921944,-73.1899
50,500040,12,9,2018,4,2,34,43.60605,-73.2671
50,500041,13,9,2018,5,13,54,44.47499722,-73.1276
50,500042,20,9,2018,5,10,40,43.59528889,-72.3471
50,500043,25,9,2018,3,10,56,43.50912222,-72.4028
50,500044,10,10,2018,4,18,43,43.68413611,-73.0215
50,500045,12,10,2018,6,8,52,42.7972,-73.2213
50,500046,26,10,2018,6,21,15,44.13441944,-73.2171
50,500047,3,11,2018,7,16,51,44.21951389,-72.2234
50,500048,9,11,2018,6,17,12,44.16581111,-72.4556
50,500049,11,11,2018,1,17,10,45.00508056,-73.0001
50,500050,12,11,2018,2,20,40,44.21614167,-72.5093
50,500051,13,11,2018,3,6,27,43.72976667,-72.4348
50,500052,5,12,2018,4,17,45,44.493125,-73.1758
50,500053,6,12,2018,5,14,1,44.81461944,-73.0819
50,500054,6,12,2018,5,17,41,43.68683889,-72.3135
50,500055,14,12,2018,6,9,35,44.36220833,-72.8356
50,500056,16,12,2018,1,19,30,43.08148611,-72.4619
50,500057,20,12,2018,5,17,3,44.50843056,-73.2467
50,500058,27,12,2018,5,12,34,44.78773889,-72.2996
50,500059,27,12,2018,5,18,10,44.58996944,-71.9804
50,500060,28,12,2018,6,10,8,43.098125,-72.7846
51,510001,1,1,2018,2,16,15,37.56541111,-77.4294
51,510002,3,1,2018,4,7,30,36.67841944,-79.4217
51,510003,3,1,2018,4,20,34,37.57076111,-77.4002
51,510004,2,1,2018,3,12,10,38.02138889,-78.5355
51,510005,1,1,2018,2,8,22,36.75820278,-79.3231
51,510006,4,1,2018,5,14,12,37.32628056,-77.4155
51,510007,5,1,2018,6,9,50,36.70651111,-80.8485
51,510008,3,1,2018,4,17,50,37.2704,-76.4626
51,510009,5,1,2018,6,9,36,37.05267222,-80.4395
51,510010,6,1,2018,7,5,49,37.55593889,-76.3824
51,510011,6,1,2018,7,13,0,37.82036111,-78.8439
51,510012,7,1,2018,1,8,25,37.1333,-79.2961
51,510013,6,1,2018,7,20,15,36.69229167,-81.742
51,510014,7,1,2018,1,19,20,36.68776944,-79.2259
51,510015,9,1,2018,3,10,22,37.81508056,-77.2037
51,510016,1,1,2018,2,1,40,36.83723611,-76.1371
51,510017,10,1,2018,4,13,45,37.63603889,-77.3977
51,510018,6,1,2018,7,15,45,36.8332,-76.1298
51,510019,12,1,2018,6,12,30,38.40269722,-78.686
51,510020,10,1,2018,4,13,0,37.24020833,-79.1102
51,510021,9,1,2018,3,0,30,37.50061944,-78.6101
51,510022,12,1,2018,6,0,59,36.83198889,-76.2971
51,510023,12,1,2018,6,10,30,38.26998889,-78.2515
51,510024,12,1,2018,6,18,39,37.52318889,-77.1782
51,510025,15,1,2018,2,15,50,37.39531944,-77.5222
51,510026,17,1,2018,4,7,55,37.40145,-76.4536
51,510027,5,1,2018,6,15,4,38.971225,-77.7873
51,510028,15,1,2018,2,14,50,37.51258889,-77.3554
51,510029,14,1,2018,1,10,26,36.99186111,-77.0247
51,510030,18,1,2018,5,11,2,36.66915,-79.7528
51,510031,20,1,2018,7,11,29,37.34676944,-77.976
51,510032,20,1,2018,7,8,25,37.44178889,-79.9042
51,510033,20,1,2018,7,15,15,38.17441667,-79.0034
51,510034,19,1,2018,6,9,36,37.62155,-77.7722
51,510035,21,1,2018,1,1,21,37.44253889,-77.5842
51,510036,22,1,2018,2,20,40,39.18256944,-78.0849
51,510037,20,1,2018,7,8,0,36.81085,-76.0717
51,510038,22,1,2018,2,21,8,37.62604167,-77.5307
51,510039,22,1,2018,2,16,50,37.694,-79.081
51,510040,22,1,2018,2,16,34,37.52296111,-77.243
51,510041,11,1,2018,5,13,9,38.74600833,-77.1862
51,510042,20,1,2018,7,11,50,38.03179444,-79.8003
51,510043,25,1,2018,5,6,22,37.28763611,-79.4857
51,510044,27,1,2018,7,19,8,38.11255278,-77.5693
51,510045,28,1,2018,1,22,34,37.55791389,-77.411
51,510046,21,1,2018,1,16,50,38.82308056,-77.7096
51,510047,27,1,2018,7,23,46,37.39729722,-79.7514
51,510048,1,2,2018,5,20,8,36.70043056,-79.5335
51,510049,1,2,2018,5,11,58,38.2233,-77.4926
51,510050,21,1,2018,1,16,8,37.41258889,-79.2319
51,510051,1,2,2018,5,14,55,37.43811111,-78.0255
51,510052,3,2,2018,7,13,35,38.42888333,-78.8758
51,510053,3,2,2018,7,11,15,37.00148611,-77.3927
51,510054,30,1,2018,3,17,55,37.36655,-79.817
51,510055,28,1,2018,1,1,48,36.61416389,-76.3755
51,510056,1,2,2018,5,23,1,37.32423889,-77.4058
51,510057,16,1,2018,3,19,22,36.77043056,-76.3693
51,510058,5,2,2018,2,23,9,37.82618056,-77.061
51,510059,5,2,2018,2,21,27,37.53863889,-77.4278
51,510060,4,2,2018,1,22,46,36.85548889,-76.4123
51,510061,5,2,2018,2,9,41,37.5956,-78.9039
51,510062,8,2,2018,5,18,51,37.64943889,-77.5377
51,510063,3,2,2018,7,22,7,37.9896,-77.2374
51,510064,10,2,2018,7,11,0,38.14980278,-77.5057
51,510065,8,2,2018,5,22,5,38.31201944,-77.5033
51,510066,8,2,2018,5,5,25,37.00956944,-82.5896
51,510067,11,2,2018,1,18,39,36.60111111,-77.0092
51,510068,12,2,2018,2,17,31,36.77859167,-79.8587
51,510069,12,2,2018,2,13,23,37.36531111,-79.9316
51,510070,7,2,2018,4,15,1,37.38022778,-77.633
51,510071,13,1,2018,7,23,26,37.92118056,-79.4361
51,510072,9,2,2018,6,18,2,38.59561389,-78.5902
51,510073,13,2,2018,3,17,25,39.2015,-78.1909
51,510074,13,2,2018,3,21,42,39.08971667,-77.7508
51,510075,13,2,2018,3,21,30,39.25663056,-78.2174
51,510076,16,2,2018,6,10,31,38.20123056,-77.6271
51,510077,13,2,2018,3,14,30,36.6964,-76.044
51,510078,15,2,2018,5,10,48,36.835875,-76.0127
51,510079,17,2,2018,7,18,57,37.51038611,-77.4522
51,510080,17,2,2018,7,19,22,36.73165,-79.9209
51,510081,18,2,2018,1,13,15,36.7411,-78.923
51,510082,15,2,2018,5,16,4,38.083,-78.4746
51,510083,16,1,2018,3,5,57,36.83412222,-81.5171
51,510084,13,2,2018,3,18,17,37.0776,-80.6923
51,510085,10,2,2018,7,8,7,36.67172778,-77.5514
51,510086,27,1,2018,7,2,29,38.72871667,-77.2008
51,510087,23,2,2018,6,5,44,36.68691111,-76.9747
51,510088,5,2,2018,2,12,0,38.242475,-78.0595
51,510089,15,2,2018,5,16,42,37.61263611,-77.8856
51,510090,24,2,2018,7,22,16,37.54966111,-77.4671
51,510091,25,2,2018,1,15,34,37.51213889,-77.4493
51,510092,24,2,2018,7,17,14,36.80076111,-76.358
51,510093,26,2,2018,2,19,40,36.76228056,-79.3896
51,510094,12,2,2018,2,2,52,38.79718889,-77.6639
51,510095,26,2,2018,2,8,27,37.02722778,-80.4252
51,510096,26,2,2018,2,5,6,38.45090833,-77.6496
51,510097,28,2,2018,4,2,39,36.81991944,-77.0047
51,510098,12,1,2018,6,18,46,37.04346111,-79.8763
51,510099,20,2,2018,3,12,23,38.32687222,-77.4432
51,510100,22,2,2018,5,20,11,36.89932222,-76.2792
51,510101,26,2,2018,2,21,14,36.84960278,-76.21
51,510102,27,2,2018,3,3,40,38.31436944,-78.2109
51,510103,28,2,2018,4,10,10,36.69078889,-78.3927
51,510104,1,3,2018,5,19,0,38.93631111,-78.1295
51,510105,2,3,2018,6,4,56,38.97616944,-78.3944
51,510106,3,3,2018,7,2,22,37.41801944,-77.6398
51,510107,27,2,2018,3,7,1,38.40003889,-77.5643
51,510108,21,1,2018,1,1,5,38.76992778,-77.1184
51,510109,5,3,2018,2,13,0,38.78200556,-77.1472
51,510110,7,3,2018,4,14,50,37.23910278,-79.5871
51,510111,7,3,2018,4,14,41,36.92264167,-77.7727
51,510112,2,3,2018,6,12,51,37.37453889,-76.7139
51,510113,6,3,2018,3,20,18,37.10669167,-79.5487
51,510114,8,3,2018,5,20,14,38.07268333,-77.511
51,510115,11,3,2018,1,3,20,39.17798611,-77.6806
51,510116,10,3,2018,7,21,58,36.799,-76.223
51,510117,9,2,2018,6,22,10,37.13498056,-76.5174
51,510118,10,3,2018,7,3,40,37.01821944,-76.444
51,510119,13,3,2018,3,12,52,36.97418889,-79.9497
51,510120,19,2,2018,2,20,30,38.24628056,-78.3143
51,510121,9,3,2018,6,3,17,38.23938056,-77.5063
51,510122,15,3,2018,5,15,35,37.17121111,-80.525
51,510123,14,3,2018,4,6,50,37.69117222,-79.426
51,510124,14,3,2018,4,13,58,36.81065,-82.1029
51,510125,11,3,2018,1,19,22,36.78513889,-76.1166
51,510126,15,3,2018,5,17,45,37.52683889,-80.2339
51,510127,17,3,2018,7,2,5,39.15355,-78.3316
51,510128,17,3,2018,7,0,51,37.94928056,-78.5341
51,510129,26,1,2018,6,13,17,37.27374722,-79.9087
51,510130,17,3,2018,7,1,33,37.63816944,-77.5725
51,510131,17,3,2018,7,23,16,37.60351944,-77.4546
51,510132,13,3,2018,3,20,51,36.9111,-79.3254
51,510133,17,3,2018,7,2,54,37.73793056,-77.5693
51,510134,24,2,2018,7,18,38,37.14858611,-76.5052
51,510135,17,2,2018,7,0,19,37.35035,-79.2058
51,510136,8,3,2018,5,19,0,39.04831944,-77.3724
51,510137,13,3,2018,3,6,4,36.89823056,-76.2557
51,510138,11,3,2018,1,21,20,38.97805,-77.4167
51,510139,14,3,2018,4,19,0,38.01591944,-77.5448
51,510140,15,3,2018,5,9,45,37.20401944,-82.0945
51,510141,12,3,2018,2,16,0,37.63916389,-77.4056
51,510142,14,3,2018,4,12,45,38.24811944,-77.6687
51,510143,11,3,2018,1,1,3,36.78236111,-76.258
51,510144,19,3,2018,2,23,50,37.94943056,-78.1308
51,510145,17,3,2018,7,10,40,36.91843889,-81.702
51,510146,19,2,2018,2,20,46,38.7483,-77.4829
51,510147,24,3,2018,7,17,15,36.56851389,-80.4602
51,510148,24,3,2018,7,18,48,39.13776667,-78.1706
51,510149,20,3,2018,3,21,0,37.35476944,-77.4107
51,510150,28,3,2018,4,12,40,37.46278889,-78.4684
51,510151,23,3,2018,6,3,12,36.63831111,-82.1018
51,510152,26,3,2018,2,14,15,36.85628889,-76.8159
51,510153,26,3,2018,2,20,40,37.0548,-78.1125
51,510154,27,2,2018,3,6,28,37.68521944,-77.4177
51,510155,29,3,2018,5,21,18,37.55011944,-76.4212
51,510156,31,1,2018,4,11,17,38.07739167,-78.7167
51,510157,31,3,2018,7,21,43,37.41356111,-76.5252
51,510158,16,3,2018,6,12,14,36.84543056,-76.1567
51,510159,4,4,2018,4,18,30,37.39698889,-77.0487
51,510160,22,3,2018,5,16,55,38.16383056,-77.8638
51,510161,5,4,2018,5,16,20,36.81888056,-81.5507
51,510162,6,4,2018,6,21,11,36.56481111,-79.5848
51,510163,7,4,2018,7,1,21,38.65996944,-78.6687
51,510164,6,2,2018,3,17,18,38.94350556,-77.1954
51,510165,7,4,2018,7,21,56,38.35846944,-77.4727
51,510166,9,4,2018,2,8,1,39.02083056,-77.4656
51,510167,9,4,2018,2,16,0,39.05906944,-78.0411
51,510168,22,3,2018,5,10,10,37.5534,-77.4031
51,510169,3,4,2018,3,13,15,37.30135,-79.1751
51,510170,30,3,2018,6,21,30,38.29423333,-77.5192
51,510171,7,4,2018,7,0,9,37.03686944,-76.3902
51,510172,8,4,2018,1,1,6,38.52408889,-78.7808
51,510173,10,4,2018,3,0,12,37.64741944,-78.9642
51,510174,5,4,2018,5,2,26,37.47046944,-77.4284
51,510175,8,4,2018,1,11,30,37.39331944,-77.5158
51,510176,29,3,2018,5,16,56,36.99828056,-76.3919
51,510177,14,3,2018,4,21,24,37.34436111,-77.3344
51,510178,4,4,2018,4,15,35,38.37028889,-78.6781
51,510179,4,4,2018,4,6,11,38.67828889,-77.2283
51,510180,26,3,2018,2,4,45,38.04123889,-77.7926
51,510181,14,4,2018,7,6,0,36.73444444,-78.102
51,510182,3,4,2018,3,17,49,36.9155,-76.2793
51,510183,15,4,2018,1,16,30,36.78181111,-76.2838
51,510184,17,4,2018,3,13,46,37.18751111,-80.38
51,510185,16,4,2018,2,11,45,36.82196111,-78.4931
51,510186,9,3,2018,6,3,26,36.59558889,-82.2038
51,510187,14,4,2018,7,16,44,37.002375,-79.7701
51,510188,13,4,2018,6,23,36,36.64727778,-78.6232
51,510189,18,4,2018,4,18,0,37.98636111,-79.1914
51,510191,17,4,2018,3,19,17,36.80266944,-79.2898
51,510192,12,4,2018,5,8,15,38.56228056,-77.3385
51,510193,29,3,2018,5,7,55,38.47825,-77.5549
51,510194,13,4,2018,6,18,20,36.78445,-76.048
51,510195,10,4,2018,3,9,32,38.25321111,-77.0248
51,510196,17,4,2018,3,9,40,36.82981944,-76.3071
51,510197,12,4,2018,5,17,30,37.01353889,-76.3915
51,510198,16,4,2018,2,20,0,36.98463889,-80.5155
51,510199,30,3,2018,6,2,37,38.83768889,-77.1037
51,510200,5,4,2018,5,9,30,37.29265,-79.8907
51,510201,16,4,2018,2,7,42,36.7945,-76.3885
51,510202,20,4,2018,6,13,13,38.31521944,-77.6353
51,510203,19,4,2018,5,3,51,38.86883056,-77.3094
51,510204,22,4,2018,1,11,45,36.75585,-79.7247
51,510205,24,4,2018,3,15,41,38.2905,-77.7237
51,510206,26,4,2018,5,2,15,36.86025,-77.4152
51,510207,25,4,2018,4,17,30,36.88201667,-82.8116
51,510208,24,4,2018,3,0,32,38.0981,-76.7273
51,510209,18,3,2018,1,2,28,38.64695,-77.3085
51,510210,27,4,2018,6,0,20,36.99988889,-79.0338
51,510211,26,4,2018,5,16,50,38.96271944,-78.4143
51,510212,11,3,2018,1,3,7,38.57275556,-77.2828
51,510213,2,4,2018,2,14,15,38.27935,-77.8802
51,510214,27,4,2018,6,0,10,38.01363889,-78.3862
51,510215,27,4,2018,6,17,6,38.57633889,-78.5101
51,510216,22,4,2018,1,18,18,37.81758889,-77.5816
51,510217,30,4,2018,2,23,17,36.63511111,-76.9361
51,510218,29,3,2018,5,23,23,36.90261944,-76.1297
51,510219,22,4,2018,1,21,1,36.77686111,-76.2198
51,510220,30,4,2018,2,7,10,38.86579167,-77.0733
51,510221,1,5,2018,3,18,20,38.87595,-77.9013
51,510222,29,4,2018,1,4,54,38.87026944,-77.0468
51,510223,13,4,2018,6,18,52,38.90658056,-77.4612
51,510224,25,2,2018,1,14,2,36.69511944,-76.7293
51,510225,1,5,2018,3,0,45,37.063,-81.5719
51,510226,28,3,2018,4,23,1,37.11776111,-76.5221
51,510227,12,4,2018,5,2,53,36.8686,-76.4111
51,510228,21,4,2018,7,12,0,36.65021111,-80.2723
51,510229,2,5,2018,4,15,5,36.78453889,-78.8062
51,510230,4,5,2018,6,0,16,38.80223056,-77.1121
51,510231,6,5,2018,1,5,44,37.2569,-78.8636
51,510232,5,5,2018,7,10,32,36.59958056,-83.6286
51,510233,4,5,2018,6,23,14,36.87044444,-79.8707
51,510234,7,5,2018,2,7,53,36.84526111,-79.8998
51,510235,6,5,2018,1,1,48,37.12451944,-77.4191
51,510236,1,5,2018,3,7,55,38.69698889,-77.4881
51,510237,25,4,2018,4,11,10,37.31186944,-80.0609
51,510238,9,5,2018,4,6,35,37.96578889,-76.8
51,510239,9,5,2018,4,5,45,37.39556944,-76.5264
51,510240,10,5,2018,5,21,18,37.58901111,-76.921
51,510241,6,5,2018,1,4,23,37.32341111,-79.308
51,510242,9,5,2018,4,23,30,36.727,-79.9379
51,510243,9,5,2018,4,19,15,39.06073889,-77.9407
51,510244,12,5,2018,7,18,10,36.76535278,-81.8338
51,510245,24,4,2018,3,14,28,36.6898,-76.5877
51,510246,24,3,2018,7,1,57,38.97518056,-77.318
51,510247,13,4,2018,6,15,28,36.87799722,-76.251
51,510248,11,5,2018,6,12,14,39.06056389,-78.1394
51,510249,14,5,2018,2,0,40,37.62723056,-77.3693
51,510250,15,5,2018,3,15,25,38.31008889,-77.6726
51,510251,5,5,2018,7,16,26,37.97648889,-78.2366
51,510252,5,5,2018,7,23,35,39.03283056,-78.3758
51,510253,15,5,2018,3,15,25,37.08178056,-79.9233
51,510254,13,5,2018,1,18,35,36.93051944,-76.5225
51,510255,14,5,2018,2,18,54,36.71565,-79.2177
51,510256,2,5,2018,4,19,20,36.88263056,-81.722
51,510257,15,5,2018,3,16,52,37.17588889,-78.4367
51,510258,13,4,2018,6,22,40,37.8455,-77.982
51,510259,14,5,2018,2,7,15,39.05541944,-78.033
51,510260,19,5,2018,7,20,53,38.06353056,-77.5055
51,510261,18,5,2018,6,8,41,38.93731111,-77.5247
51,510262,18,5,2018,6,1,55,36.63116944,-82.61
51,510263,11,5,2018,6,19,18,38.7825,-77.4941
51,510264,18,5,2018,6,17,48,36.86451944,-76.2456
51,510265,2,5,2018,4,20,34,38.73756944,-77.533
51,510266,25,2,2018,1,2,44,37.75383056,-77.4578
51,510267,15,4,2018,1,8,57,37.95328889,-78.662
51,510268,2,5,2018,4,19,13,36.8454,-76.0223
51,510269,12,5,2018,7,18,30,37.30946111,-76.5129
51,510270,26,5,2018,7,2,54,36.64106111,-79.3283
51,510271,28,5,2018,2,12,30,37.66768889,-79.5108
51,510272,20,4,2018,6,1,30,37.13148889,-76.5143
51,510273,14,5,2018,2,19,23,37.01313889,-76.3848
51,510274,26,5,2018,7,22,44,37.08725,-76.5001
51,510275,23,5,2018,4,8,9,38.82480833,-77.6304
51,510276,25,5,2018,6,2,10,37.37531944,-77.4065
51,510277,22,5,2018,3,19,27,37.21453889,-77.3803
51,510278,27,5,2018,1,18,15,36.66843056,-81.0072
51,510279,1,6,2018,6,23,30,37.85716944,-77.996
51,510280,1,6,2018,6,20,35,36.60315,-83.6462
51,510281,30,5,2018,4,1,16,38.70213889,-77.408
51,510282,4,6,2018,2,14,50,37.5769,-77.7238
51,510283,26,5,2018,7,10,2,38.30696111,-77.9561
51,510284,27,5,2018,1,21,30,37.61726944,-77.457
51,510285,31,5,2018,5,7,20,38.03493056,-78.6256
51,510286,26,5,2018,7,13,30,37.93203056,-76.5567
51,510287,3,6,2018,1,8,39,37.28423889,-76.6687
51,510288,22,5,2018,3,5,18,36.9881,-80.7893
51,510289,5,6,2018,3,17,15,36.62548056,-81.3884
51,510290,1,6,2018,6,7,26,37.13136111,-80.633
51,510291,5,5,2018,7,7,47,38.80106111,-77.0512
51,510292,8,6,2018,6,8,50,37.75131111,-78.1126
51,510293,9,6,2018,7,0,31,36.58086111,-79.3941
51,510294,6,6,2018,4,13,20,37.6111,-77.3446
51,510295,17,5,2018,5,12,20,38.75831944,-77.2242
51,510296,7,6,2018,5,14,13,38.99808889,-77.4101
51,510297,1,6,2018,6,10,2,37.38040833,-79.1337
51,510298,23,4,2018,2,22,51,38.83493056,-77.4565
51,510299,2,6,2018,7,10,0,36.84406944,-75.9753
51,510300,3,6,2018,1,21,50,36.89163889,-76.0551
51,510301,4,6,2018,2,1,10,36.66038889,-83.3898
51,510302,9,6,2018,7,9,20,37.5409,-79.3949
51,510303,11,6,2018,2,19,56,38.35473889,-77.7544
51,510304,12,6,2018,3,21,52,38.90053889,-77.1847
51,510305,28,5,2018,2,15,0,38.18698056,-78.2962
51,510306,12,5,2018,7,1,46,37.32656944,-77.4362
51,510307,8,6,2018,6,1,23,36.98731111,-76.4274
51,510308,9,6,2018,7,6,54,37.70691944,-75.6977
51,510309,12,6,2018,3,19,30,37.11795,-76.4575
51,510310,10,6,2018,1,10,35,37.81576944,-77.3733
51,510311,13,6,2018,4,21,39,38.19191111,-77.0748
51,510312,10,6,2018,1,20,10,38.74863056,-77.8726
51,510313,16,6,2018,7,23,25,37.01081944,-81.1037
51,510314,16,6,2018,7,12,13,39.13203889,-78.1809
51,510315,4,6,2018,2,12,38,37.4086,-77.5644
51,510316,10,6,2018,1,18,0,36.78005,-77.4619
51,510317,16,6,2018,7,11,50,38.28335,-77.7323
51,510318,19,5,2018,7,15,59,36.81843889,-76.2138
51,510319,15,6,2018,6,18,10,36.74878056,-79.052
51,510320,16,6,2018,7,13,25,37.25126944,-79.7823
51,510321,18,6,2018,2,16,49,37.22772778,-76.515
51,510322,13,6,2018,4,14,50,36.68773056,-82.0807
51,510323,27,5,2018,1,15,40,37.85113889,-78.7533
51,510324,15,6,2018,6,22,48,36.92709444,-82.3793
51,510325,18,6,2018,2,18,45,36.77615,-76.4452
51,510326,19,6,2018,3,13,6,36.91076111,-77.7953
51,510327,6,6,2018,4,23,0,37.01678056,-76.4431
51,510328,18,6,2018,2,19,17,37.27536944,-81.3114
51,510329,12,6,2018,3,16,43,38.77501944,-77.4743
51,510330,15,6,2018,6,13,0,37.10901944,-80.132
51,510331,8,6,2018,6,1,35,36.73803056,-78.8453
51,510332,23,6,2018,7,18,0,36.71973889,-82.0649
51,510333,11,6,2018,2,15,49,37.2994,-77.5016
51,510334,11,6,2018,2,13,50,36.85971111,-80.8617
51,510335,10,6,2018,1,16,15,37.41338056,-81.9443
51,510336,30,5,2018,4,22,31,36.86265,-81.4397
51,510337,19,6,2018,3,23,50,36.59113056,-79.3876
51,510338,18,6,2018,2,20,30,37.03296111,-77.5706
51,510339,15,6,2018,6,17,15,38.31101944,-77.4325
51,510340,25,6,2018,2,8,51,36.79986944,-76.2106
51,510341,21,6,2018,5,10,59,37.24945,-76.775
51,510342,18,6,2018,2,17,27,37.38738889,-79.1824
51,510343,27,6,2018,4,15,30,37.09006944,-80.4508
51,510344,29,6,2018,6,5,27,37.03181944,-80.4399
51,510345,25,6,2018,2,15,17,37.09911111,-80.2265
51,510346,26,6,2018,3,8,47,38.26826111,-77.0068
51,510347,30,6,2018,7,11,15,37.33355,-80.7104
51,510348,30,6,2018,7,9,35,37.80213056,-77.8645
51,510349,27,6,2018,4,21,5,37.61498056,-77.6633
51,510350,1,7,2018,1,2,45,38.61748889,-77.7007
51,510351,21,5,2018,2,11,24,38.95745,-77.3547
51,510352,29,6,2018,6,21,22,38.51335,-77.8548
51,510353,30,6,2018,7,15,55,37.90855,-79.071
51,510354,3,7,2018,3,9,55,38.40136944,-78.0097
51,510355,3,7,2018,3,22,17,38.2,-79.0061
51,510356,30,6,2018,7,18,12,36.71586944,-76.1634
51,510357,2,7,2018,2,14,58,37.13343889,-80.3904
51,510358,2,7,2018,2,18,31,38.21651111,-78.9316
51,510359,29,6,2018,6,11,35,37.44155,-79.1184
51,510360,29,6,2018,6,15,50,37.53061111,-77.3393
51,510361,5,7,2018,5,11,30,37.80843889,-78.7433
51,510362,6,7,2018,6,14,55,36.58076944,-79.2562
51,510363,9,7,2018,2,9,50,36.64821111,-79.3807
51,510364,12,4,2018,5,22,35,36.81561111,-76.3419
51,510366,6,7,2018,6,22,9,38.70316944,-77.6375
51,510367,8,6,2018,6,11,20,38.69953056,-77.2396
51,510368,25,6,2018,2,12,5,37.50365,-77.611
51,510369,8,7,2018,1,4,36,37.19906111,-77.4593
51,510370,10,7,2018,3,11,5,37.46356111,-79.0883
51,510371,22,6,2018,6,4,52,38.02481111,-76.9994
51,510372,24,5,2018,5,11,34,36.79096111,-76.1664
51,510373,18,6,2018,2,21,18,38.48546111,-77.9928
51,510374,12,7,2018,5,14,4,37.97848056,-78.2127
51,510375,10,7,2018,3,23,10,36.85066111,-76.1685
51,510376,8,7,2018,1,0,15,37.12950833,-81.6202
51,510377,17,7,2018,3,10,45,36.95806944,-81.5012
51,510378,17,7,2018,3,20,34,38.7645,-78.6623
51,510379,13,7,2018,6,17,34,36.90758056,-76.0912
51,510380,29,6,2018,6,17,46,36.86793889,-77.4959
51,510381,10,7,2018,3,21,59,37.54376111,-77.282
51,510382,14,7,2018,7,19,41,38.16913056,-79.2597
51,510383,13,7,2018,6,22,6,37.43561944,-79.1626
51,510384,15,7,2018,1,21,27,39.09235,-77.5053
51,510385,19,6,2018,3,22,35,36.84118889,-76.3573
51,510386,4,7,2018,4,1,32,37.95855,-76.7063
51,510387,16,3,2018,6,1,12,37.1291,-80.5101
51,510388,5,7,2018,5,17,52,37.43966111,-77.594
51,510389,9,7,2018,2,18,22,37.02656111,-76.4185
51,510390,10,7,2018,3,5,23,38.83421944,-77.1867
51,510391,7,7,2018,7,6,9,38.68991111,-77.6146
51,510392,14,7,2018,7,2,11,38.73721944,-77.4728
51,510393,16,7,2018,2,11,10,36.96083889,-81.0652
51,510394,18,7,2018,4,20,13,37.4632,-80.3465
51,510395,29,6,2018,6,5,21,38.84375833,-77.292
51,510396,30,3,2018,6,6,17,37.26691944,-79.936
51,510397,19,7,2018,5,11,20,37.35178056,-75.9379
51,510398,14,7,2018,7,8,45,37.03896111,-79.875
51,510399,16,7,2018,2,16,20,37.3588,-79.3919
51,510400,9,7,2018,2,0,8,37.32161944,-79.8728
51,510401,18,7,2018,4,22,38,36.85368889,-76.2099
51,510402,12,7,2018,5,22,50,36.78556111,-76.0194
51,510403,24,7,2018,3,9,41,36.90623889,-76.1747
51,510404,22,7,2018,1,23,5,37.11451111,-80.4452
51,510405,6,7,2018,6,5,35,37.17093889,-80.53
51,510406,23,7,2018,2,11,55,37.38928889,-79.9047
51,510407,28,7,2018,7,9,58,37.47598889,-77.4811
51,510408,28,7,2018,7,12,45,37.50956111,-78.2308
51,510409,17,7,2018,3,7,1,38.25595,-77.67
51,510410,29,7,2018,1,23,12,39.03885,-77.418
51,510411,29,7,2018,1,16,21,37.68183056,-77.4614
51,510412,28,7,2018,7,20,16,36.76506111,-76.3557
51,510413,28,7,2018,7,1,20,37.21281944,-79.029
51,510414,24,6,2018,1,18,7,38.93836111,-77.2703
51,510415,16,7,2018,2,17,20,37.7261,-75.6726
51,510416,30,7,2018,2,13,36,36.69531944,-77.0365
51,510417,17,7,2018,3,12,58,38.00756111,-78.479
51,510418,11,7,2018,4,20,22,36.90506111,-76.2389
51,510419,26,7,2018,5,6,20,37.39121111,-77.5984
51,510420,30,7,2018,2,18,15,38.51988056,-78.8379
51,510421,28,7,2018,7,17,30,38.3552,-77.5093
51,510422,13,7,2018,6,9,33,37.87718889,-77.6091
51,510423,1,8,2018,4,8,8,38.57073056,-77.5662
51,510424,2,8,2018,5,6,30,37.85378889,-79.3566
51,510425,3,8,2018,6,16,4,36.64546944,-76.0126
51,510426,8,8,2018,4,6,45,38.26115278,-77.1676
51,510427,7,8,2018,3,7,10,37.05578056,-77.3785
51,510428,12,8,2018,1,9,40,36.80236944,-79.9521
51,510429,4,8,2018,7,22,50,37.19483056,-82.2341
51,510430,7,8,2018,3,16,40,38.18056944,-77.5018
51,510431,23,7,2018,2,6,43,37.37491944,-79.2264
51,510432,3,8,2018,6,21,45,36.80943056,-76.3541
51,510433,7,8,2018,3,21,30,36.7115,-83.0001
51,510434,11,8,2018,7,5,45,36.78873056,-78.0845
